Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
9295,rpDFZaYuzJAavXv5rfwNd8ffE5K7MK5kQ9,,270961,,0.0,270961
9296,rLbE15mK6qcyyXHzgRiDzHGDLH2AGmvxjM,,270948,,0.0,270948
9297,rPdS6udVSh1EuNEGkvbgsKD7wa1JzStwAq,,270938,,0.0,270938
9298,rL7Ky8yMi2ApYx59YcgDbHM2wZaa1j6BkG,,270909,,0.0,270909
9299,rwcBU9hF39BS44ZH9Z9oXHzsgjE884h5Cr,,270851,,0.0,270851
9300,rBysFHiG7eNzbGGtwBGe6cuB6YnKvJsfeP,,270833,,0.0,270833
9301,r4NejYHLcopaSFgjivHz95v45oWeUYZC8D,,270825,,0.0,270825
9302,raTQ4kDk9WNpoAkTzwoK6u29mBbKtunVuk,,270800,,0.0,270800
9303,rayZ4ZX3ajkcUBasNJiFAW4t7i1SgGHS3z,,270782,,0.0,270782
9304,r3yj1E2nJu9DrR3irudaJDbhjMbjgaKwui,,270717,,0.0,270717
9305,rGJXdCMgYPpcGA3Cz84XKbRRHCpLF6G9mT,,270698,,0.0,270698
9306,rUy8HjGyZyTR6tq92nQiWi5sRLEcXaBRr3,,270616,,0.0,270616
9307,rUWizT7fs8nSQrwtM8tgQZYw77w426xUUV,,270522,,0.0,270522
9308,rhCUJUAGDsf6kru6y8pScb9Yw345vCQKqy,,270444,,0.0,270444
9309,r3fHdxfhdMN91m64h8KbbwmZhatVm31YCj,,270413,,0.0,270413
9310,rfwqEdTYQNxWvkPBrLVNdCoFYGR62a1pxD,,270410,,0.0,270410
9311,rwguyDYYwZRMqDNPozEX54hPHED5HQcFT5,,270400,,0.0,270400
9312,rsvnHcEuQzyW7va9aJt78WYSaggyFwMRTd,,270387,,0.0,270387
9313,rHnMxoFJow3m2M2hf5VKNdK2fCSjHxM7KX,,270383,,0.0,270383
9314,r4TcmK6Xx1m2KvsSwvM4vHZ6BheGdd38Bg,,270319,,0.0,270319
9315,rDncaYoeNvMLTRfXnsehrjrRgKVf2fDGR5,,270281,,0.0,270281
9316,rN4MLh324Novq4i1Uzr8QR7jAZAHFxWSN3,,270272,,0.0,270272
9317,rDirRnbHkxURofZJQ6M9UHoauorKK1wJRV,,270263,,0.0,270263
9318,rPiWVv3Eqoy6PZpt5xxwE7ry38ZoLvUkMh,,270254,,0.0,270254
9319,rDVXi98zHpDyfeRVwwSc7YYmRksgUY9AZQ,,270246,,0.0,270246
9320,ryGji6npwDo3E1o8hoWE7E1PNR6eXUhNp,,270238,,0.0,270238
9321,rB45ikYgo6NBUyU4WPF7nkVsqG3cdPmjwF,,270199,,0.0,270199
9322,rNZFgoZVNZcShJtfsot5tbCBink5oZZMpB,,270183,,0.0,270183
9323,rD98MfpMem2y58RwGrtc4VAmAidhCy7U4Z,,270159,,0.0,270159
9324,rwUuJgF5gaFrp7D4acjjynUXZ7SPhAW2g,,270138,,0.0,270138
9325,rGx9pcRmLdzKaLBqRNc4F9e65UCjoi9roQ,,270133,,0.0,270133
9326,rURXdLDnF7mGTY5Ez9URVfq2KdX5K8sDmA,,270100,,0.0,270100
9327,rBxxnRJwqo23Zst9cGgDuRJZneZzGA6H9t,,270092,,0.0,270092
9328,raSAFw7nLGA5MZvKgj9HwdjDz3sR9LgDHw,,270075,,0.0,270075
9329,rQhX9ggX1h9rh7JtatxcsLjw5dzdg5MHV5,,270062,,0.0,270062
9330,rBHtqj2KkQe5jnrYmofNfjqQCmGivDnBEf,,270051,,0.0,270051
9331,r9XJvcwrMMwojvKGbbJRS8RDxj8jNmo5te,,270051,,0.0,270051
9332,rhmfQAZADmp4JCNT73DdMN3zhfDNqAsD8W,,270049,,0.0,270049
9333,rLoPR5crQQaE5vHssJb6WPsMuKJo4KhZAm,,270026,,0.0,270026
9334,rMntL7EsmNew35VXChDiTtKvBJWfhvWgc,,270020,,0.0,270020
9335,rnVDXBVdQYyerMKej3cK3SpSEaiGFuY7np,,270014,,0.0,270014
9336,rnCpQcG3iNa99N2G8BUtRzUUvguDTsxwsY,,270010,,0.0,270010
9337,rGRGKaeZzG3Nz52KHqxbgSyw6W6HexxLdu,,270002,,0.0,270002
9338,rsHmrfNYiQa6Q4NqTsFkVz6z8EdMJrDzmr,,270001,,0.0,270001
9339,rM1438RekjCaoaY1fFYEh7djR7yPYSh7M7,,270000,,0.0,270000
9340,rfxDEU5wMfi3VrjeSX612feQUL7zC98UJ5,,270000,,0.0,270000
9341,rLpEQdazHVFsNFvEfa8rBWqCjtb2koJzWz,,269999,,0.0,269999
9342,rLAomenfyGjFmbLCbyngo52RKrgHBfDjNw,,269990,,0.0,269990
9343,rpXFKEC3hsG3S136uLdK5GfbQLc1Sh9ZC5,,269960,,0.0,269960
9344,rZRTyfGb2VsjusYke992aGVTVeaazyd5Z,,269940,,0.0,269940
9345,rnirNtRTexeSsnCMQGiggaEHtanJTgNeWX,,269900,,0.0,269900
9346,rH9o8W31c7B1hSUJTxRUHnr6T5SqcwjNKt,,269894,,0.0,269894
9347,rpNHPKih5YNL94sHgsQBFBdpGa3XTrwLKj,,269761,,0.0,269761
9348,rHb9JQMC3QMWseJ3dyfciR2GtxRd7SB77z,,269738,,0.0,269738
9349,rfjr9ZYZxAy2bQWnXcJNKHtXCcXeVKpaT,,269678,,0.0,269678
9350,rpSfJu2jDTFbUs3buSJEtBZpgdWePzSxW9,,269655,,0.0,269655
9351,r4iEaUVcrksiPMmghZLQa4Ex39v6WkpvVK,,269565,,0.0,269565
9352,rGc5j25fCeYBJrtdSLDgmGbuP4oNrcfQvB,,269509,,0.0,269509
9353,rabpfemfyCp8TVtmvCQiUQkEWLf7tZY2JM,,269505,,0.0,269505
9354,rMJkK6CUFwrMeeyYSmwsDsXEhMDUqxB4aN,,269472,,0.0,269472
9355,raJQNdz7yK4oWM9VfK7TaiX5RbGKkkwymM,,269443,,0.0,269443
9356,r9x4S6sGQz2iFmrs8rt3MU4NzJS1hdhMgc,,269362,,0.0,269362
9357,rJfoUnQ6GFwGEZWEH7Giho1mwVRG7yS9cQ,,269361,,0.0,269361
9358,rwFemqZPUhdS9yfwC9FQ8Vc2yEpsKVum5V,,269354,,0.0,269354
9359,rnmP1uahgQQGazRvmAyaCu5vkcEF9fPjcF,,269353,,0.0,269353
9360,rDunZVLxL8QjsqEzmsKy8ooaRX7vvxZN5J,,269335,,0.0,269335
9361,rKmNGNQPonSDczB8NLXT89GrPH6VHhuvnS,,269289,,0.0,269289
9362,rK6QkDeE1fC17vB3wXYSdhEgHmiM9YqsWi,,269271,,0.0,269271
9363,raKfxTRB1icftsvCtaxk8M7DBhdk4RUerk,,269270,,0.0,269270
9364,rG5pjD4izR9mfvQBhQvDmrNVNLCydeK1wW,,187257,82000,0.0,269257
9365,rDMoEDg157bqkF3FdY2aWKxxKBqVDJCSV4,,269241,,0.0,269241
9366,rPsT26wsgLHbRBXofmygCTM4paV46ge4aC,,269158,,0.0,269158
9367,rJ17pAtLqBeT5HWqCcpZm4NVoz2smKgHxF,,269116,,0.0,269116
9368,raPrEeKGhdcVM6pz417c4FVGXhtdLXWuSB,,269102,,0.0,269102
9369,rEMmm2maNJRjxg66w6nGYD3ob9F3xoQjY4,,269097,,0.0,269097
9370,rpq4oEtRm9m4tkTJ9jet8uM7j1SoAwsHUB,,269058,,0.0,269058
9371,rBtUL1yvELXAxP8B5px4jLQHEkoMJyNMdy,,269038,,0.0,269038
9372,rag335yFe5dvWgseZx1hvzBTyM7qBhukeM,,269017,,0.0,269017
9373,rKcywFS926nPuS85qKDEWcKpcJ8dfi7Xde,,269010,,0.0,269010
9374,rDNDuXXMA6m1SGvZbxaZ35B6cmX6W6kzzQ,,268955,,0.0,268955
9375,rDhBPNTY1DkiKcAKb3tHjGdiGxnWNjPysh,,268908,,0.0,268908
9376,rEHSHWBRhPkGiXCKbiULwhoptGh6d2yYsg,,268871,,0.0,268871
9377,rwnH4fUkKosnsaWgQ4HLusxppy3cSHEB6u,,268865,,0.0,268865
9378,rDXxPJgn7b8iJ66h2exSnFekRj9R4Jq6e5,,268826,,0.0,268826
9379,rsqPkhy6t1ZRNnjY3MmCpGGS1WNq2PN7Pd,,268809,,0.0,268809
9380,rBmxQkCrN9qgaSPfLNKZqb7pp6MBbHb7y,,268759,,0.0,268759
9381,rGa4iMA7pUVwPkWaCKDPB8JXww5BmpXBYp,,268741,,0.0,268741
9382,rfbLSp3e3XgTp6YDeeAeQGpaRMZoYtAFvP,,268706,,0.0,268706
9383,rGp7Lvna8z8qx7KJkbDf1iMwN4s8YLmn96,,268703,,0.0,268703
9384,rEFxdskm2xi666PPWwrSiX9PFHhJEBqatj,,268650,,0.0,268650
9385,rs9Q6hPjTonkeVMEr2TqEecePmydEEuhTd,,268650,,0.0,268650
9386,rfd6syBJk8PNU9dhVm7pTNz2vkZkiiKRMK,,268619,,0.0,268619
9387,rMRR4CttpTbb9ttXgSKPx4r4tihYsTWbfZ,,268596,,0.0,268596
9388,rfVUnZEoA2pcMLQerLsE6hi1J1ks2aggeU,,268554,,0.0,268554
9389,rMv6MpGSqprpVVWB36NLkzzMxhzeY7yJmB,,268484,,0.0,268484
9390,rEEqv8wwQzgTcAUtfCiMUZcLecS2KoKRHm,,268401,,0.0,268401
9391,rL1mbVXVRTjYk8SEMASvNhcimDLxPWhf2b,,268383,,0.0,268383
9392,rJ1SY3XdVZt6xRWkafN5y5c6e71z256t2r,,268379,,0.0,268379
9393,rhPJoTdbP4BsHgBgwEqszZK5o2fqNmT7E3,,268366,,0.0,268366
9394,rfqvoM7ho89tCBcvTbDcR5L4AJHv93iA2S,,268326,,0.0,268326
9395,rP619QqZvxGqUKHExGGuDVU59xnqH5JJh6,,268249,,0.0,268249
9396,rBGqRDVttmwCBgYaP35NChwiV5JQQpqrfk,,268213,,0.0,268213
9397,rUt2X23dDn4J8oqcaM73WRxvp4QDd7he1d,,268210,,0.0,268210
9398,rKkkd2oh2jJaRZo8awfqGM7iMSZLEQgieZ,,268197,,0.0,268197
9399,rKVBnk3fmo3JGEAgRznMmRDTukfoN3gg36,,268141,,0.0,268141
9400,rUAtcVuBCdcnKf8AQBKUySHbfyVL9dEJWM,,268130,,0.0,268130
9401,rPtBnDNr2D4NFvTtVASM7Y3aVKG9fg1WPF,,268073,,0.0,268073
9402,rMu5pcUUwh193w5aXrz6H7YGKHiPTRMyhm,,268000,,0.0,268000
9403,rpEyqqp3PFeYcZEH9GSNNe8iP9jMEKy8hs,,267862,,0.0,267862
9404,rEtEL7wRLy4troKn51nsc74TLPPWFfH5xz,,267832,,0.0,267832
9405,rhM65GeZkNzGMigf6LKu7ywd6B4UBgfMcQ,,267757,,0.0,267757
9406,rBiPWD62HU7aN2fToKYtRGBgeFN1AtupZa,,267647,,0.0,267647
9407,rJ7wjZ2uu4VsA5wsGukKiY9BrxkHVHUXXL,,267642,,0.0,267642
9408,rMj2NJrjwNMgw9qQAKq88SJue2hwWnLbGQ,,267625,,0.0,267625
9409,rhheyQaHCZJXCg3rwSpuSg3bHyPTeASnM4,~ashousou,267624,,0.0,267624
9410,r9PLAyTNtqyeRn2Yde8UrixtmVpdBmMHJo,,267574,,0.0,267574
9411,r956Ehe5ND5tZW5zkshGjbKYtRAsW1KLxi,~junereb,267529,,0.0,267529
9412,rQwEJM9JPCeunG7F7dmw8qaWffBVyWoDCk,,267434,,0.0,267434
9413,rn4CgjnHUY8vc9UgmySTjESYZagNYtbgYx,,267422,,0.0,267422
9414,rNbgiwWPygS5RYNHtQxnxxo8qergeq48kq,,267418,,0.0,267418
9415,rUM2iGTnMkZjFVjqTAugVLoTxa3m5bas3a,,267411,,0.0,267411
9416,rQahzJKSruqpA1EUCZWChLu2JUYHfP2exB,,267321,,0.0,267321
9417,rJ35seLSLm5Bt9xDG1JWzyEkQ6dqzPHJyE,,267283,,0.0,267283
9418,rhBN9ZRQU4rmbgZm34NMEh9mwhS222Reee,,267260,,0.0,267260
9419,r961HbnTKC89xMYE4Vw91qGUju8WhgD4V1,,267211,,0.0,267211
9420,rNvtxFjmbF2YLUV6aG3oKY5YGob9mAgnLE,,267160,,0.0,267160
9421,rwqSP5n14bYWotBTUNmtZK8FVKaPqdsMm,,267151,,0.0,267151
9422,r9JuGC6ExhDdPwkqb4EAGxu2Rff8ArLCq3,,267149,,0.0,267149
9423,r94zbFgM4VjW56Z1vgqn337dKgAafLgv62,,267123,,0.0,267123
9424,rL6oAow4BpQ8rccM3fdxRdAiP8RV8vUbQ9,,267105,,0.0,267105
9425,rP3SwNGVQZuh9SvFeDLuXZ3CDNZVJ5dae2,,267063,,0.0,267063
9426,rwuWZBey3MksAB38pi9gEBqAG3UXrx6fLW,,267062,,0.0,267062
9427,rHvJK4Eoz12diUQbeU3e9qGo4GfBQHFWfz,,267040,,0.0,267040
9428,rMLjgdQnaKJgcfSxdcnscgtmwGwZ7NnNSd,,267017,,0.0,267017
9429,rKwMLaF8xQSbKLZxuxkYBMgnczDjVMHUgP,,267005,,0.0,267005
9430,rhe5QGCZ79a6eNK3L6AuVSmQcSQNp919uU,,266969,,0.0,266969
9431,rNxp4h8apvRis6mJf9Sh8C6iRxfrDWN7AV,Binance (11),266869,100,0.0,266969
9432,rBVvHJiLXSjbXYFsALVZvdyiY8TFbXTE1u,,266945,,0.0,266945
9433,rD3gG3z7JWN2VRMWFyyRYVWB2GbKv8BFgi,,266940,,0.0,266940
9434,rsar99u5uBH4ic2asXbT3rhbMB8is4nr1M,,266900,,0.0,266900
9435,rPUVgQeGQW18FMTqNHsFh6zUzrsjsSxqgQ,,266860,,0.0,266860
9436,rL4iRyvn1RQK1NotJQQZTBUehJAod9K8u5,,266851,,0.0,266851
9437,rUXV3pzHGRjKuACFmFWDb7gx3rKmVhxQH4,,266827,,0.0,266827
9438,rHtEQbzZgF2eBcCwBteRmK7kQZfbn9ZFZu,,266799,,0.0,266799
9439,rMVyajwJSrgdUAaAeJuW2VQh21hcw3anap,,266758,,0.0,266758
9440,rwRHdeassEzxPP2xq3AV7MFxGd5HJP2kdg,,266681,,0.0,266681
9441,rguQrVBJPUPUmo81T7ucZ2KTYX1DBC71V,,266674,,0.0,266674
9442,r3Z4UJk9wsa6crUNjwzPUs59Gav8HJG6eW,,266662,,0.0,266662
9443,rNkafdrd5Ex5PWCioCm2VX9FfhXm6Dx1xb,,266519,,0.0,266519
9444,rUgefMLGhz4DPwzeWKLJkQF3QgDrvfRNo3,,266459,,0.0,266459
9445,rfHspvmQEReCivYJQ6JeXRXn7WdBiSckTv,,266457,,0.0,266457
9446,rKV41Z7iH6V3voC4r5eSCGUhmaVUUy7Rnq,,266423,,0.0,266423
9447,rfWheqwWmGtowibacjMcNdpHu7kNEdoAwd,,266388,,0.0,266388
9448,rfLWZfdS2as2XUyp2rWLnFBTgTjxygJthu,,266368,,0.0,266368
9449,rKFv5ovH48ZoRD3GsHsx3icQqUQ5EpAeF9,,266331,,0.0,266331
9450,rUmCAtAWDnktNvpviJq1ABd437TQC5Fqzr,,266194,,0.0,266194
9451,rBwkJoE8QzQo1v8hmLUhs67axXLNqT6SQm,,266194,,0.0,266194
9452,rMay15Ax97kXzpBmv2ACSj84xUShyPJM3A,,266194,,0.0,266194
9453,rPQ1SUjKtzGCmMaTosU9TjtH34ccyuD95W,,266194,,0.0,266194
9454,rLw4EHBvZ2EhPGiRecvVgbtbBNCs3sL2ST,,266194,,0.0,266194
9455,rKyVVNbDgbqQq6wJpvuU46TrLNg55juVAJ,,266179,,0.0,266179
9456,rnuCCvP3rUHFEpNk1LBsj9cdUb7TeHi2LW,,266174,,0.0,266174
9457,r4tsZU1V8ij7w52RLGrkmCbukd4p4b2U3c,,266162,,0.0,266162
9458,r3nfitjmWSB6FoyqHGjCyYUkRSbysz2QXT,,266161,,0.0,266161
9459,rUYZArzAivPfuyNzJ1qcUipsugpj2zqPPN,,266126,,0.0,266126
9460,r9EAkcv7jxPgeQLR4wrtwcSWv52oxe8S17,,266082,,0.0,266082
9461,r3MpnawSraz5F8Sv4LNpLc7JxcJUJffan4,,266045,,0.0,266045
9462,rwBdRTVaLVduHoQvoYkSmV24tVfvrvGbXp,,266039,,0.0,266039
9463,rESshKtv4E6TrtKoFsZ26WQGonFJUpt4Xg,,266028,,0.0,266028
9464,rU3U3z33N6FemYWr3axeX8NYUMES8yVXiE,,266001,,0.0,266001
9465,rUBJoVtJMzUh7QensGYgp497TLms6NYPLJ,,266000,,0.0,266000
9466,rBzhBf3FPpKjK7nNbqijy42K4Lb226tMSD,,266000,,0.0,266000
9467,rUHSvd7Qn2FhwQHg2t1rPdQ5WmTYVYBWD6,~jonesDN,265968,,0.0,265968
9468,rHFskMve8pexBrAdAvqq3ZwJdcbGevGrFj,,265931,,0.0,265931
9469,rKbBQxj53CPhNgDtzsbkGMLEr9e9nFrGpU,,265924,,0.0,265924
9470,rD1Pnxu3CgE6CKpMwGKr3VaJg3zzuQQxVg,~Ven,265884,,0.0,265884
9471,rKNtvCdvHPVDXVayKpoEBQfre3vAj7oXYL,,265800,,0.0,265800
9472,rHEUWJVTXxgT7Xzs4e76Gts7wNvrz17c28,,265761,,0.0,265761
9473,rJFP5ViLoYiEbLbAepJ9ERLjPiuoGsmJqs,,265759,,0.0,265759
9474,rnMY46KHTNPwqxBgZvZ9LCpwfeBcRmmLfT,,265741,,0.0,265741
9475,rMBUYyLjRgyW3wFDvDUs9D3xKKDxGtfz6P,,265736,,0.0,265736
9476,rLPGWVvBgmbM9L8joLdxU85x5sL2kr6Um2,,265723,,0.0,265723
9477,rHH2iufHB9ws8oy4oX5LGKxfm7opXUsp51,,265687,,0.0,265687
9478,rQwJCjm2JTg6xWSzeszwtZ55oMYgsm9evZ,,265674,,0.0,265674
9479,rGYcVYX7sdbnAKFd17a8MGePnrrznB3nNt,,265645,,0.0,265645
9480,rf2kddUYqLA3ASwHz2tyuvKC4JHwn7MzFe,,265501,,0.0,265501
9481,rBgXBXJAJNf99VvBTbZtAwjwe8TsgSaNm3,,265483,,0.0,265483
9482,rBVa1jF39MJHJi4pJQwAmHVtwD2U74ockE,,265462,,0.0,265462
9483,rhxQRJnEedaLeiAA5RYV7M923JaAjYA9vN,,265415,,0.0,265415
9484,rhnZhoxHNrcxJx6pABFYA4KnTGGkKQcA8x,,265400,,0.0,265400
9485,rKiSxMTpiNGyFKdKbZY2s9QtPvZDUF44G6,,265383,,0.0,265383
9486,rE1wztbGLTpTyKkpy4XQv76x858jqtffJ7,,265375,,0.0,265375
9487,rfnu1fV6m6CgCp14teL5Wm5NzQ3PjCG45a,,265374,,0.0,265374
9488,rEPhFLfbT1bvb6vwxejC83JTqvP1oKSryB,,265372,,0.0,265372
9489,rfuUM53k6b86yduukj8BajMZfQxKhMHBXA,,265365,,0.0,265365
9490,ratnWkEpSNAz1A4AojWt6yXKE68qf2P2eo,,265344,,0.0,265344
9491,rDFJruqYKo4YHF4sHsjNd1aBx5VzhkMeYW,,265342,,0.0,265342
9492,rfAU2GLeNLrjzZ6dXfeGy8wvyDoGLFzzgG,,265231,,0.0,265231
9493,rn6h3LeNEzZrTcb9W4as3dYFksKa9ajQc7,,265229,,0.0,265229
9494,r3ymHdb8KWFpN1RMVPt8ZBK6YLLNyJYJwV,,265218,,0.0,265218
9495,rhzo6z1ciEfqSHCEyBrMtRgjmfFGd12rDu,,265215,,0.0,265215
9496,rMAFVxsm8yZnjvMFQhGvh4vZpc7oVKZ8Gf,,265212,,0.0,265212
9497,rJvZMMgwa2yfwnBBgRkfhdtdjWnGMPp9ED,,265199,,0.0,265199
9498,rHvExixhnWJySxgp1MyRbg5v5WBd7mjM1b,,265166,,0.0,265166
9499,rGbUciqky9dt14Fo6pQmQUCHZPBMMVZ2Jp,,265144,,0.0,265144
9500,rzJza1n2CNtTHJiuneFE7LKQUz68xKXF5,,265143,,0.0,265143
9501,rBHQLP8qG51vHAyHRQ2nMegWDFPaqR16Hj,,265137,,0.0,265137
9502,rQrcKYSW6uXegqQzdzxWyyX6hU9PJtPiUc,,265121,,0.0,265121
9503,rPTZtWBkBHCdUfPUJ285b4Zfb1xLxFxY3F,,265108,,0.0,265108
9504,rBSWXXroDMeBRK7awHUw8A4xs4G7C4iEos,,265081,,0.0,265081
9505,rMfCKpG9dBUaeei5n9K3oqyYhkjpmx26bX,,265080,,0.0,265080
9506,rnMrLDb4aRoXoc2XVpBNtD1fTk79ge8kvo,,265079,,0.0,265079
9507,rEE31JnvM6XdSp83p2NFpfCqyc2HrVqiey,,265067,,0.0,265067
9508,rG4ufsFyMQprCFmQeGfd9DxTapTV6SSbSz,,265062,,0.0,265062
9509,rac6hz9486MUANGjDn5ugY48f1bhVT2vJT,,265013,,0.0,265013
9510,rDJydEpTHwe8kqRpxWn3XBHmgEJPXPZBdT,,265001,,0.0,265001
9511,rJgxqX7WFChMx2HZGJwgPATvLBKugSbNWN,,265001,,0.0,265001
9512,rdswWeTpENPujjbxUSfPidwXyCCNpN5KB,,265001,,0.0,265001
9513,rpkrT3x3ZqfN8tvsHUFepP8aqV1JaXhBFM,,265001,,0.0,265001
9514,rwPD6FvvZWJhsomXZ8sLxCL4Bmb4Gt8hRY,,265000,,0.0,265000
9515,rKbbBGy5CTnZL3anHVHbZ5RPTSTAgY9UEn,,265000,,0.0,265000
9516,r96k7HANHZBMQQXKt6pHXfErnMEKEc1XXa,,265000,,0.0,265000
9517,rHgj8wWTQMB4ivLUtv5Kq5jf59VvXVgF2P,,264962,,0.0,264962
9518,rQs9NfyrWz1Aw7tc1T3HyrfoBB8qqcwTt4,,264939,,0.0,264939
9519,rSRzhEmzwgDNjsTiyAPscCq1VEU4remW8,,264933,,0.0,264933
9520,rn77eCMPLBBXgvPyh7UHhotkoh8JtC264p,,264866,,0.0,264866
9521,r46hjwSCy5C23gvBgnfM8qHQzZcNonJMPp,,264845,,0.0,264845
9522,rnpQ2bvNfxo9iZ2ESeYQBwr6kWNxUvEzAK,,264830,,0.0,264830
9523,rwwt4KEwrND7ZuM9D3K2c5dQoFkxDBiwp1,,264793,,0.0,264793
9524,rJd7AnyrrvyAseXFRK9LGGbYp5c1LrckFq,,264773,,0.0,264773
9525,r4GWwazxvZKKEkHq3vEpGfC6S63gRL4j6d,,264772,,0.0,264772
9526,rsXnhqsLBNtPczEYueBDJh9LZMEkgPbJtw,,264763,,0.0,264763
9527,rfWmR3ZtsAjdHrioS6pnbk5Emc3ZHWyZwJ,,264739,,0.0,264739
9528,rUJ6dzpXAoHbaceUZFvve8KizkTv8QM27S,,264655,,0.0,264655
9529,rfDDwsaMnBRjcrrHFLrHPpDMELweTYc9D1,,264628,,0.0,264628
9530,rkXRE4DiRHQH57znWspmyxPteNiroacNJ,,264522,,0.0,264522
9531,rfm2EY7725J7JwvKX4wdc7fuvcj5xKqh5f,,264469,,0.0,264469
9532,rMT7bd3mqJ2rsv8p9MMPjv4Zi8G6LD4WF5,,264442,,0.0,264442
9533,rBixNST8TiyH6VDBbDahMr97fS8FX2hc4k,,264424,,0.0,264424
9534,r37ezKgscgbYjrp36cvJ71ckYp85oa1VHJ,,264423,,0.0,264423
9535,r3aVqwmJM7tc8k53e2spde8T8oQK3RweGf,,264410,,0.0,264410
9536,r9ktwRL95w11QCUaTnFaJ5oCtdjd85aQht,,264352,,0.0,264352
9537,rKvAtitwmaYVFG8GwDmUSyqo71YMbeBSwn,PDAX (2),264291,,0.0,264291
9538,rJuuaD3ARLgLBfhV79J4jhUU4YRiuVvEgV,,264281,,0.0,264281
9539,r9273PfP24wtRkt6tisBELThgWx6cgPivK,,264275,,0.0,264275
9540,rDRVkXHdqbnWpFrSwtvgXezNeLs3XwWhFX,,264273,,0.0,264273
9541,rQhEPbsxCZxT4AZcKv18VUR55L6kXqCStR,,264273,,0.0,264273
9542,rHi3BEdkp8Z4bSUULE9V9LJaEUuqRFEmb7,,264219,,0.0,264219
9543,rD4P5ESFXBYBZVP76YPsyZjAyi5f6xxxA3,,264213,,0.0,264213
9544,rP3vqaHzjZDYo97aUnHEUnhKiaWAd8ovF3,,264207,,0.0,264207
9545,rPHWzfq7HUKiLUHaJww1vjSiu789bTSH4w,,264189,,0.0,264189
9546,ruBNpdY7Z9CjDXq9YVAvWyAeSXWkqtrED,,264185,,0.0,264185
9547,r3M3Kw9iBZbhDzuoFaTyPwYX3mUMT6CQTR,,264142,,0.0,264142
9548,rsXcwHjL3QuE6hZ5viL9QwWLAokffRvPLS,,264091,,0.0,264091
9549,rn1VwLeUXka1C5wWnYJocyhsMA4fajyx5p,,264068,,0.0,264068
9550,rnuJrGeH8fEfCBVGi6m7qHjBSqSRX5BFuE,,264065,,0.0,264065
9551,rLuY7qLjUCTPMuXPgYzujHobVq8hNqdEeF,,264052,,0.0,264052
9552,ra9EkRy1GfYw5aSiBGf61fc1h42StCfGtB,,264044,,0.0,264044
9553,rKZVcnr9TR85cADJxq9pdj2vu4ZMXDaM9A,,264010,,0.0,264010
9554,rs1GQhv761sFY3RBP3SYuyxGrnVrX8hYsj,,264004,,0.0,264004
9555,rsvhaSueCszCsUp2cwD21XzS42aKYd48Vm,,263979,,0.0,263979
9556,r3fiy1FjFQLB8oySqcbGp3B8yN42J3WaMY,,263972,,0.0,263972
9557,rEDnQD7Kpox1jwSCfuNFgfhx9Qx425WaYX,,263968,,0.0,263968
9558,rfyZ9iQ6utaFPRwgEYa48DJw43QEEz8RsW,,263942,,0.0,263942
9559,rB6VrpbCJCrAxARcknywGzqU6W8W4fVX97,,263939,,0.0,263939
9560,rnYAKqnNUtTActXFqi9CcNtNJLMw6kBLPB,,263904,,0.0,263904
9561,rNN5PfJjcrvLSyfgfPg6xdqhfFXmSsjaiD,,263887,,0.0,263887
9562,rL7npWGXwzMp6f4w1a4hUedApbGUFswWT4,,263810,,0.0,263810
9563,rDKdPCfwcuNhotQTN4g6QGyGnzuadMtHEr,,263801,,0.0,263801
9564,rKyCn9oy34x7eVZpvipdyQehy2HKkbW1oG,,263697,,0.0,263697
9565,raTxLc2odJVYZmMbjBjEfUwG172tC4rxhU,,263647,,0.0,263647
9566,rKuVVrjLf5aMsNQiEKMj8w9Tr54ZS1xfY6,,263635,,0.0,263635
9567,rnjrvscF7nLp12QMUYjDGaynZpfxq352vK,,263634,,0.0,263634
9568,rLFDDUm6dbn2ZjYdAbFiv59TeCJXYeh9B4,,263603,,0.0,263603
9569,rDpXJb8DFtmXTWB3y32ovBFhaX65o1j6W2,,263593,,0.0,263593
9570,ra7gVLrFpyhK5mocpsUfq5zfP3kXKLrCbt,,263575,,0.0,263575
9571,rntHVYoTi5cVEfajeHsJ1WVg98Yzfkfcfg,,263532,,0.0,263532
9572,rnSDCYf9bs6tETbCKw3jp8jYazMPsABWJZ,,263531,,0.0,263531
9573,rUohp6A3kQbfetg6EryaNb5thKJsAHJYvQ,,263523,,0.0,263523
9574,rJAMeVrUyezc5TVrzwq7HUM4VzW4xUYZzR,Ripple (45),263510,,0.0,263510
9575,rPoHzsuGpT7hsk7ajURBkPrVXWN8JtZrvz,,263451,,0.0,263451
9576,r9KL6tjDKWbkxPhyxEmying3Ucn3eFj7UW,,263432,,0.0,263432
9577,rGVeNKbqnsGXhbdHgwgjHcUJgvCy6UQoRU,,263364,,0.0,263364
9578,rJxw611vHFzDnZDfbjpVV93TTQ9AgQNRwM,,263291,,0.0,263291
9579,rBCaGurijNGYb543abAuwq631APs8xRF2V,,263273,,0.0,263273
9580,rBsZEf9b7EQ97Dp2XdYdGnTaBJgHSzMuqS,,263234,,0.0,263234
9581,rPHT5WdGXrqaQ3tGMVKxhRHYM4gLpTLDpc,,263231,,0.0,263231
9582,rM3KA1q7FafsdgMdrx46JoekRuiUMN4BXM,,263221,,0.0,263221
